team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2010,PHI,2010020599,PHI,N.J,AWAY,20110106,Team Level,other,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2010,PHI,2010020599,PHI,N.J,AWAY,20110106,Team Level,all,0.5465,0.5375,0.5152,3600,23.539,1.832,1.744,5.27,0.771,13.934,10.449,1.826,1.936,1.93,20,14,9,43,4,0,0,6,1,9,14,16,30,1,2,24,15,0,2,24,10,0,0.667,1.165,0,2,2,0,44.107,34,34.879,1,0.367,0,0,2.199,2.318,2.31,21.999,1.52,1.372,5.007,0.695,12.931,10.476,1.507,1.473,1.461,20,12,5,37,2,1,0,3,2,8,16,18,30,4,8,30,25,5,11,27,4,1,0.787,0.43,0.303,0,2,0,36.036,32,31.385,8,0.289,0.303,0.303,1.506,1.464,1.46
PHI,2010,PHI,2010020599,PHI,N.J,AWAY,20110106,Team Level,5on5,0.5912,0.5441,0.5357,2926,20.914,1.795,1.398,4.696,0.681,12.057,9.373,1.789,1.9,1.893,18,12,7,37,4,0,0,5,1,8,12,14,26,1,2,21,14,0,2,20,10,0,0.63,1.165,0,2,2,0,38.107,30,30.879,1,0.286,0,0,2.082,2.2,2.192,17.939,1.241,1.119,4.261,0.569,10.971,7.839,1.228,1.194,1.182,18,8,5,31,2,1,0,3,1,8,11,16,24,4,8,24,24,5,8,22,3,1,0.637,0.301,0.303,0,2,0,30.036,26,25.385,5,0.229,0.303,0.303,1.167,1.124,1.121
PHI,2010,PHI,2010020599,PHI,N.J,AWAY,20110106,Team Level,4on5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.933,0.212,0.186,0.413,0.069,1.277,0.843,0.212,0.212,0.212,0,3,0,3,0,0,0,0,1,0,2,0,3,0,0,2,0,0,0,2,1,0,0.083,0.129,0,0,0,0,3,3,3,0,0.045,0,0,0.258,0.258,0.258
PHI,2010,PHI,2010020599,PHI,N.J,AWAY,20110106,Team Level,5on4,0.3558,0.6667,0.5714,480,2.625,0.037,0.346,0.574,0.09,1.877,1.076,0.037,0.037,0.037,2,2,2,6,0,0,0,1,0,1,2,2,4,0,0,3,0,0,0,4,0,0,0.037,0,0,0,0,0,6,4,4,0,0.081,0,0,0.118,0.118,0.117,2.126,0.067,0.067,0.333,0.056,0.683,1.794,0.067,0.067,0.067,2,1,0,3,0,0,0,0,0,0,3,2,3,0,0,4,1,0,3,3,0,0,0.067,0,0,0,0,0,3,3,3,3,0.015,0,0,0.082,0.082,0.082
PHI,2010,PHI,2010020612,PHI,N.J,HOME,20110108,Team Level,other,0.4714,0.4167,0.4545,260,3.462,0.734,0.175,0.687,0.102,1.768,1.535,0.734,0.734,0.734,3,2,0,5,1,0,0,1,0,1,2,2,4,1,2,6,1,0,2,4,0,1,0.142,0,0.591,1,0,0,5,5,5,2,0.044,0,0,0.778,0.778,0.778,4.553,0.823,0.386,0.726,0.112,2.53,1.424,0.758,0.823,0.758,3,3,1,7,0,0,0,2,0,2,2,3,6,0,0,3,2,1,1,3,0,3,0.141,0,0.682,0,0,0,7,6,6,1,0.138,0,0,0.961,0.961,0.886
PHI,2010,PHI,2010020612,PHI,N.J,HOME,20110108,Team Level,all,0.4696,0.4483,0.4598,3600,27.776,2.271,1.942,6.672,0.925,16.307,11.882,2.25,2.257,2.237,29,11,12,52,2,1,0,8,0,12,17,27,38,4,8,38,20,6,10,34,5,1,1.053,0.627,0.591,1,1,0,52.732,40,40.584,9,0.432,0.054,0.054,2.649,2.634,2.611,33.788,2.565,2.158,8.075,1.089,18.565,14.548,2.467,2.565,2.467,35,12,17,64,1,3,0,12,1,15,15,34,46,4,10,28,30,10,8,37,6,4,0.99,0.658,0.917,1,0,0,62.55,47,45.962,7,0.518,0.504,0.504,2.579,2.581,2.49
PHI,2010,PHI,2010020612,PHI,N.J,HOME,20110108,Team Level,5on5,0.3674,0.425,0.3966,2581,16.32,0.985,1,4.092,0.55,9.134,7.239,0.972,0.971,0.959,18,5,11,34,0,0,0,5,0,7,11,18,23,2,4,26,17,5,6,19,4,0,0.497,0.488,0,0,0,0,34.732,23,23.584,6,0.205,0,0,1.191,1.175,1.16,25.092,1.696,1.49,6.479,0.845,13.336,11.154,1.664,1.696,1.664,28,7,11,46,1,3,0,10,1,8,12,27,34,4,10,19,26,8,5,28,6,1,0.803,0.658,0.235,1,0,0,44.55,35,33.962,4,0.303,0.504,0.504,1.495,1.496,1.481
PHI,2010,PHI,2010020612,PHI,N.J,HOME,20110108,Team Level,4on5,0,0.1111,0,267,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.492,0.038,0.26,0.783,0.115,2.503,1.301,0.038,0.038,0.038,4,1,3,8,0,0,0,0,0,5,0,4,5,0,0,2,1,0,0,5,0,0,0.038,0,0,0,0,0,8,5,5,0,0.071,0,0,0.109,0.109,0.108
PHI,2010,PHI,2010020612,PHI,N.J,HOME,20110108,Team Level,5on4,0.9857,0.8,0.9231,492,7.995,0.552,0.768,1.893,0.273,5.405,3.109,0.544,0.552,0.544,8,4,0,12,1,1,0,2,0,4,4,7,11,1,2,6,1,0,1,11,1,0,0.413,0.139,0,0,1,0,12,12,12,0,0.183,0.054,0.054,0.681,0.681,0.672,0.651,0.008,0.021,0.087,0.018,0.197,0.669,0.008,0.008,0.008,0,1,2,3,0,0,0,0,0,0,1,0,1,0,0,4,1,1,2,1,0,0,0.008,0,0,0,0,0,3,1,1,2,0.006,0,0,0.014,0.014,0.014
PHI,2010,PHI,2010020633,PHI,BUF,AWAY,20110111,Team Level,other,0.7897,0.375,0.4286,109,2.434,1.164,0.142,0.276,0.06,0.572,0.785,1.118,1.164,1.118,3,0,0,3,1,1,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,2,0,0.145,1.02,0,0,1,3,3,3,0,0.037,0.32,0.32,0.882,0.882,0.879,3.177,0.31,0.189,0.769,0.099,1.382,1.251,0.31,0.31,0.31,3,1,1,5,0,0,0,0,0,1,3,3,4,0,0,1,0,0,0,2,1,1,0.018,0.09,0.202,0,0,0,5,4,4,0,0.045,0,0,0.355,0.355,0.354
PHI,2010,PHI,2010020633,PHI,BUF,AWAY,20110111,Team Level,all,0.6455,0.434,0.4767,3600,30.004,4.601,2.01,6.163,0.944,15.187,12.096,4.358,4.788,4.527,33,8,5,46,5,5,1,8,0,8,15,28,36,4,11,33,10,2,4,25,9,7,0.611,1.042,2.947,0,1,4,47.814,41,42.492,0,0.455,1.292,1.292,3.763,3.88,3.851,33.279,2.527,2.084,7.902,1.09,17.645,13.752,2.382,2.471,2.327,40,5,15,60,2,3,2,9,0,9,22,38,43,4,11,22,8,8,7,35,6,4,0.901,0.624,1.002,0,0,2,58.609,45,44.515,3,0.436,0.801,0.801,2.162,2.102,2.083
PHI,2010,PHI,2010020633,PHI,BUF,AWAY,20110111,Team Level,5on5,0.5466,0.4222,0.4595,3094,24.691,2.639,1.598,5.304,0.795,13.083,10.582,2.442,2.826,2.611,26,8,4,38,3,3,1,5,0,8,15,23,31,4,11,26,8,2,4,22,8,4,0.572,0.897,1.17,0,1,2,39.814,34,35.492,0,0.334,0.95,0.95,2.023,2.139,2.114,29.39,2.189,1.851,6.992,0.968,15.942,12.058,2.044,2.132,1.989,36,4,12,52,2,3,2,9,0,8,18,34,38,3,9,20,8,8,4,32,5,3,0.854,0.534,0.801,0,0,2,50.609,40,39.515,1,0.382,0.801,0.801,1.77,1.709,1.691
PHI,2010,PHI,2010020633,PHI,BUF,AWAY,20110111,Team Level,4on5,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712,0.028,0.045,0.14,0.023,0.321,0.442,0.028,0.028,0.028,1,0,2,3,0,0,0,0,0,0,1,1,1,1,2,1,0,0,2,1,0,0,0.028,0,0,0,0,0,3,1,1,2,0.009,0,0,0.037,0.037,0.037
PHI,2010,PHI,2010020633,PHI,BUF,AWAY,20110111,Team Level,5on4,1,1,1,135,2.879,0.797,0.271,0.583,0.089,1.532,0.729,0.797,0.797,0.797,4,0,1,5,1,1,0,2,0,0,0,3,3,0,0,4,1,0,0,3,0,1,0.04,0,0.758,0,0,1,5,4,4,0,0.083,0.022,0.022,0.858,0.858,0.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2010,PHI,2010020646,PHI,BOS,AWAY,20110113,Team Level,other,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268,1.085,0.161,0.248,0.057,1.199,0.251,1.075,1.085,1.075,3,0,0,3,2,0,0,0,0,1,0,1,1,0,0,2,0,0,0,1,1,1,0.059,0.089,0.936,1,0,1,3,3,3,0,0.049,0,0,1.134,1.134,1.12
PHI,2010,PHI,2010020646,PHI,BOS,AWAY,20110113,Team Level,all,0.4347,0.4474,0.4719,3600,31.549,2.744,2.17,7.74,0.958,15.26,13.129,2.496,2.902,2.633,35,7,9,51,5,4,2,8,1,7,17,30,37,6,15,30,24,6,6,30,9,3,0.724,1.017,1.003,2,2,1,52.351,42,42.944,1,0.473,1.153,1.153,2.063,2.146,2.121,33.886,3.569,2.379,7.905,1.018,19.067,13.062,3.52,3.521,3.472,37,10,16,63,7,0,0,9,0,14,17,30,40,1,5,42,17,4,3,38,5,4,1.354,0.591,1.625,5,0,2,62.473,47,47.025,0,0.534,0,0,4.103,4.046,3.986
PHI,2010,PHI,2010020646,PHI,BOS,AWAY,20110113,Team Level,5on5,0.6005,0.5056,0.5143,2895,27.918,2.713,1.915,7.044,0.85,13.283,10.195,2.466,2.872,2.603,30,6,9,45,5,4,2,6,0,7,14,25,31,5,13,25,24,5,5,24,9,3,0.693,1.017,1.003,2,2,1,46.351,36,36.944,1,0.408,1.153,1.153,1.968,2.051,2.027,24.328,1.805,1.587,5.881,0.73,13.363,10.635,1.78,1.757,1.732,25,9,10,44,5,0,0,7,0,10,12,20,29,1,5,32,16,4,3,29,3,2,0.98,0.367,0.459,4,0,1,43.473,34,34.025,0,0.327,0,0,2.133,2.075,2.046
PHI,2010,PHI,2010020646,PHI,BOS,AWAY,20110113,Team Level,4on5,0.0029,0.1111,0.1667,501,0.6,0.002,0.02,0.02,0.02,0.02,1.918,0.002,0.002,0.002,2,0,0,2,0,0,0,0,0,0,2,2,2,1,2,1,0,1,0,2,0,0,0.002,0,0,0,0,0,2,2,2,0,0.006,0,0,0.008,0.008,0.008,7.29,0.679,0.632,1.777,0.231,4.505,2.176,0.665,0.679,0.665,9,1,6,16,0,0,0,2,0,3,5,9,10,0,0,6,0,0,0,8,1,1,0.315,0.134,0.23,0,0,0,16,10,10,0,0.158,0,0,0.837,0.837,0.82
PHI,2010,PHI,2010020646,PHI,BOS,AWAY,20110113,Team Level,5on4,1,1,1,120,3.031,0.028,0.235,0.676,0.088,1.957,1.016,0.028,0.028,0.028,3,1,0,4,0,0,0,2,1,0,1,3,4,0,0,2,0,0,1,4,0,0,0.028,0,0,0,0,0,4,4,4,0,0.059,0,0,0.087,0.087,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2010,PHI,2010020657,PHI,ATL,AWAY,20110114,Team Level,other,0.8598,0.6,0.6,71,1.915,1.227,0.047,0.189,0.052,0.589,0.895,1.227,1.227,1.227,2,1,0,3,1,0,0,0,0,0,2,1,2,0,0,2,1,0,0,1,0,2,0.067,0,1.16,0,0,1,3,3,3,0,0.012,0,0,1.24,1.24,1.24,1.488,0.2,0.072,0.272,0.045,0.69,0.72,0.2,0.2,0.2,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0.071,0.129,0,0,0,0,2,2,2,1,0.017,0,0,0.218,0.218,0.218
PHI,2010,PHI,2010020657,PHI,ATL,AWAY,20110114,Team Level,all,0.5551,0.525,0.5227,3600,32.777,2.974,1.748,7.394,1.011,17.912,14.961,2.952,3.09,3.067,36,10,17,63,5,0,0,6,0,17,18,31,41,3,6,28,19,13,6,35,9,2,0.946,0.868,1.16,3,1,1,65.881,46,47.994,4,0.36,0,0,3.333,3.469,3.441,30.389,2.384,1.884,7.005,1.007,16.574,13.148,2.307,2.311,2.236,29,13,15,57,2,3,1,8,0,13,16,27,40,2,4,27,13,26,8,35,5,2,1.265,0.54,0.579,1,0,1,55.462,42,40.955,6,0.409,0.699,0.699,2.093,2.028,2.001
PHI,2010,PHI,2010020657,PHI,ATL,AWAY,20110114,Team Level,5on5,0.539,0.5368,0.5507,2977,27.213,1.712,1.473,6.255,0.839,15.124,12.597,1.69,1.829,1.805,30,8,13,51,4,0,0,6,0,14,14,26,34,2,4,23,16,11,5,29,9,0,0.845,0.868,0,3,1,0,53.881,38,39.994,3,0.296,0,0,2.008,2.144,2.116,22.324,1.464,1.287,5.394,0.734,12.195,9.926,1.439,1.391,1.368,20,11,13,44,1,2,0,6,0,8,14,19,30,1,2,19,13,21,6,27,3,1,0.901,0.317,0.246,1,0,0,42.462,31,29.955,5,0.26,0.366,0.366,1.358,1.293,1.283
PHI,2010,PHI,2010020657,PHI,ATL,AWAY,20110114,Team Level,4on5,0,0.1,0,244,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.842,0.611,0.437,1.081,0.171,3.203,1.497,0.563,0.611,0.563,6,1,2,9,1,1,1,0,0,4,1,5,6,1,2,5,0,0,1,5,1,1,0.184,0.093,0.333,0,0,1,9,7,7,0,0.113,0.333,0.333,0.391,0.391,0.377
PHI,2010,PHI,2010020657,PHI,ATL,AWAY,20110114,Team Level,5on4,0.2394,0.8,0.7143,308,3.649,0.034,0.228,0.95,0.119,2.199,1.469,0.034,0.034,0.034,4,1,3,8,0,0,0,0,0,3,2,4,5,1,2,2,0,1,0,5,0,0,0.034,0,0,0,0,0,8,5,5,0,0.051,0,0,0.086,0.086,0.086,1.735,0.108,0.088,0.258,0.057,0.485,1.004,0.105,0.108,0.105,1,1,0,2,0,0,0,0,0,1,1,1,2,0,0,3,0,5,0,2,0,0,0.108,0,0,0,0,0,2,2,2,0,0.019,0,0,0.127,0.127,0.123
PHI,2010,PHI,2010020674,PHI,NYR,AWAY,20110116,Team Level,other,0,0.3333,0,137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PHI,2010,PHI,2010020674,PHI,NYR,AWAY,20110116,Team Level,all,0.5136,0.3866,0.4235,3600,26.321,2.005,1.605,6.517,0.859,14.126,10.888,1.684,2.22,1.862,27,9,10,46,3,3,0,8,0,8,14,24,33,6,15,31,33,7,3,28,5,3,0.394,0.632,0.979,1,2,0,51.924,36,40.104,3,0.341,0.871,0.871,1.474,1.622,1.561,35.384,1.899,2.113,8.315,1.09,19.396,16.187,1.817,1.706,1.634,36,13,24,73,2,2,0,12,1,16,16,34,47,7,17,30,33,7,4,42,6,1,1,0.646,0.253,2,0,0,65.935,49,44.244,1,0.438,0.411,0.411,1.926,1.738,1.713
PHI,2010,PHI,2010020674,PHI,NYR,AWAY,20110116,Team Level,5on5,0.5053,0.3854,0.4054,2704,22.157,1.842,1.329,5.674,0.721,11.515,8.92,1.521,2.057,1.699,25,5,7,37,2,3,0,8,0,6,11,23,28,5,13,25,28,6,1,23,4,3,0.352,0.511,0.979,1,1,0,42.924,30,34.104,1,0.276,0.871,0.871,1.246,1.394,1.333,32.098,1.803,2.001,7.714,0.999,18.351,13.133,1.721,1.61,1.537,31,13,15,59,2,2,0,10,1,15,14,29,42,7,17,22,30,4,2,37,6,1,0.903,0.646,0.253,2,0,0,51.935,44,39.244,1,0.408,0.411,0.411,1.799,1.612,1.586
PHI,2010,PHI,2010020674,PHI,NYR,AWAY,20110116,Team Level,4on5,0.6954,0.125,0.5,315,0.813,0.121,0.025,0.104,0.019,0.198,0.533,0.121,0.121,0.121,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,0,0.121,0,0,1,0,1,1,1,2,0.006,0,0,0.127,0.127,0.127,0.713,0.053,0.05,0.301,0.029,0.366,0.2,0.053,0.053,0.053,1,0,6,7,0,0,0,1,0,0,0,1,1,0,0,2,2,0,2,1,0,0,0.053,0,0,0,0,0,7,1,1,0,0.016,0,0,0.069,0.069,0.069
PHI,2010,PHI,2010020674,PHI,NYR,AWAY,20110116,Team Level,5on4,0.4941,0.5833,0.5556,444,3.352,0.042,0.251,0.739,0.119,2.413,1.435,0.042,0.042,0.042,1,4,2,7,0,0,0,0,0,2,3,1,5,1,2,2,0,1,0,5,0,0,0.042,0,0,0,0,0,7,5,5,0,0.059,0,0,0.101,0.101,0.101,2.572,0.043,0.062,0.3,0.062,0.679,2.854,0.043,0.043,0.043,4,0,1,5,0,0,0,1,0,1,2,4,4,0,0,5,0,2,0,4,0,0,0.043,0,0,0,0,0,5,4,4,0,0.015,0,0,0.058,0.058,0.058
PHI,2010,PHI,2010020684,PHI,WSH,HOME,20110118,Team Level,other,0.7257,0.6667,0.6667,0,1.425,0.127,0.077,0.272,0.043,0.684,0.797,0.127,0.127,0.127,2,0,0,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0.045,0.083,0,1,0,0,2,2,2,0,0.018,0,0,0.145,0.145,0.145,0.773,0.048,0.032,0.165,0.021,0.302,0.432,0.048,0.048,0.048,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.048,0,0,0,0,0,1,1,1,0,0.008,0,0,0.056,0.056,0.056
PHI,2010,PHI,2010020684,PHI,WSH,HOME,20110118,Team Level,all,0.5691,0.5,0.5309,3667,31.553,3.741,2.43,6.86,0.961,16.179,12.829,3.654,3.734,3.646,30,13,9,52,3,3,1,5,0,11,21,27,40,1,5,31,20,9,11,27,12,4,0.931,1.546,1.264,1,1,1,53.2,43,43.985,10,0.518,0.489,0.489,3.77,3.755,3.742,27.22,2.832,1.906,6.141,0.86,14.984,11.277,2.737,2.84,2.746,25,13,14,52,2,2,1,9,0,16,9,23,36,2,7,20,22,5,6,28,7,3,1.086,0.928,0.818,0,1,1,50.461,38,36.87,4,0.396,0.609,0.609,2.619,2.631,2.614
PHI,2010,PHI,2010020684,PHI,WSH,HOME,20110118,Team Level,5on5,0.5606,0.4848,0.5195,3547,29.436,3.552,2.295,6.404,0.899,15.067,11.783,3.465,3.545,3.457,28,12,8,48,2,3,1,5,0,11,19,26,38,1,5,30,20,9,11,25,11,4,0.825,1.463,1.264,0,1,1,49.2,40,40.985,10,0.487,0.489,0.489,3.55,3.534,3.521,26.447,2.784,1.874,5.976,0.839,14.682,10.845,2.689,2.793,2.698,24,13,14,51,2,2,1,9,0,16,8,22,35,2,7,19,22,5,6,27,7,3,1.038,0.928,0.818,0,1,1,49.461,37,35.87,4,0.388,0.609,0.609,2.562,2.574,2.558
PHI,2010,PHI,2010020684,PHI,WSH,HOME,20110118,Team Level,4on5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2010,PHI,2010020684,PHI,WSH,HOME,20110118,Team Level,5on4,1,1,1,120,0.693,0.062,0.058,0.185,0.019,0.428,0.249,0.062,0.062,0.062,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.062,0,0,0,0,0,2,1,1,0,0.014,0,0,0.076,0.076,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI,2010,PHI,2010020700,PHI,OTT,HOME,20110120,Team Level,other,0.9544,0.5,0.6667,108,1.716,0.251,0.157,0.213,0.048,0.797,0.534,0.251,0.251,0.251,2,0,0,2,1,0,0,0,0,0,1,1,1,3,9,2,0,1,0,0,2,0,0,0.251,0,0,1,0,2,2,2,0,0.04,0,0,0.292,0.292,0.292,0.609,0.012,0.077,0.127,0.025,0.315,0.443,0.012,0.012,0.012,1,0,1,2,0,0,0,1,0,0,0,1,1,2,4,2,0,0,1,1,0,0,0.012,0,0,0,0,0,2,1,1,0,0.032,0,0,0.044,0.044,0.044
PHI,2010,PHI,2010020700,PHI,OTT,HOME,20110120,Team Level,all,0.5233,0.4176,0.4559,3600,22.078,2.437,1.577,5.094,0.717,11.23,9.944,2.343,2.457,2.361,23,8,7,38,6,3,2,4,0,7,11,17,25,13,57,31,29,7,8,20,6,5,0.458,0.679,1.301,1,2,3,40.028,31,32.108,6,0.359,0.568,0.568,2.228,2.238,2.229,27.401,2.22,1.586,6.267,0.809,14.621,11.498,2.194,2.206,2.181,27,10,16,53,2,1,1,9,1,12,12,25,35,14,59,28,17,7,3,32,2,3,1.079,0.229,0.912,0,0,2,50.111,37,35.572,1,0.348,0.363,0.363,2.205,2.188,2.183
PHI,2010,PHI,2010020700,PHI,OTT,HOME,20110120,Team Level,5on5,0.5014,0.3924,0.431,3020,17.329,1.65,1.148,4.187,0.57,8.988,8.457,1.556,1.67,1.574,19,6,6,31,4,3,2,4,0,6,8,15,21,7,39,24,28,5,7,18,3,4,0.353,0.275,1.022,1,0,3,33.028,25,26.108,6,0.24,0.568,0.568,1.322,1.331,1.323,24.46,1.641,1.372,5.828,0.722,13.258,10.178,1.616,1.628,1.602,24,9,15,48,1,1,1,8,0,11,12,23,32,9,46,19,16,6,2,30,2,1,1.049,0.229,0.363,0,0,1,45.111,33,31.572,1,0.276,0.363,0.363,1.555,1.538,1.532
PHI,2010,PHI,2010020700,PHI,OTT,HOME,20110120,Team Level,4on5,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.336,0.098,0.206,0.041,0.868,0.451,0.336,0.336,0.336,1,1,0,2,0,0,0,0,1,1,0,1,2,0,0,4,0,0,0,1,0,1,0.017,0,0.319,0,0,0,2,2,2,0,0.031,0,0,0.367,0.367,0.367
PHI,2010,PHI,2010020700,PHI,OTT,HOME,20110120,Team Level,5on4,0.6997,0.8333,0.8,324,3.034,0.536,0.273,0.694,0.099,1.445,0.953,0.536,0.536,0.536,2,2,1,5,1,0,0,0,0,1,2,1,3,2,7,3,0,0,1,2,1,1,0.105,0.153,0.278,0,1,0,5,4,4,0,0.079,0,0,0.615,0.615,0.615,0.812,0.23,0.039,0.105,0.021,0.18,0.425,0.23,0.23,0.23,1,0,0,1,1,0,0,0,0,0,0,0,0,3,9,3,1,1,0,0,0,1,0,0,0.23,0,0,1,1,1,1,0,0.009,0,0,0.24,0.24,0.24
PHI,2010,PHI,2010020712,PHI,N.J,HOME,20110122,Team Level,other,0.1874,0.8,0.8,72,2.859,0.193,0.291,0.619,0.085,2.051,0.761,0.191,0.193,0.191,3,1,0,4,0,0,0,1,0,3,0,3,4,0,0,1,0,0,0,3,1,0,0.062,0.13,0,0,0,0,4,4,4,0,0.07,0,0,0.263,0.263,0.26,0.853,0.837,0.019,0.01,0.004,0.075,0.055,0.837,0.837,0.837,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.837,0,0,1,1,1,1,0,0.004,0,0,0.841,0.841,0.841
